c_index,context,period,state,action,reward,next_state
26,"[0.0855, 0.1782, 0.3033, 0.1357]",2,"[8, 5, 0.3]",0.3,0.0,"[8, 5, 0.3]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",3,"[8, 5, 0.3]",0.3,0.3,"[7, 5, 0.3]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",4,"[7, 5, 0.3]",0.3,0.3,"[6, 5, 0.3]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",5,"[6, 5, 0.3]",0.3,0.3,"[5, 5, 0.3]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",6,"[5, 5, 0.3]",0.9,0.0,"[5, 4, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",7,"[5, 4, 0.9]",0.9,0.0,"[5, 4, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",8,"[5, 4, 0.9]",0.9,0.9,"[4, 4, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",9,"[4, 4, 0.9]",0.9,0.0,"[4, 4, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",10,"[4, 4, 0.9]",0.9,0.0,"[4, 4, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",11,"[4, 4, 0.9]",0.9,0.0,"[4, 4, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",12,"[4, 4, 0.9]",0.6,0.0,"[4, 3, 0.6]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",13,"[4, 3, 0.6]",0.6,0.0,"[4, 3, 0.6]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",14,"[4, 3, 0.6]",0.6,0.6,"[3, 3, 0.6]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",15,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",16,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",17,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",18,"[3, 3, 0.6]",0.9,0.0,"[3, 2, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",19,"[3, 2, 0.9]",0.9,0.0,"[3, 2, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",20,"[3, 2, 0.9]",0.9,0.0,"[3, 2, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",21,"[3, 2, 0.9]",0.9,0.0,"[3, 2, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",22,"[3, 2, 0.9]",0.9,0.0,"[3, 2, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",23,"[3, 2, 0.9]",0.9,0.0,"[3, 2, 0.9]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",24,"[3, 2, 0.9]",0.1,0.1,"[2, 1, 0.1]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",25,"[2, 1, 0.1]",0.1,0.1,"[1, 1, 0.1]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",26,"[1, 1, 0.1]",0.1,0.1,"[0, 1, 0.1]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
26,"[0.0855, 0.1782, 0.3033, 0.1357]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",1,"[15, 6, -1]",0.5,0.5,"[14, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",2,"[14, 5, 0.5]",0.5,0.5,"[13, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",3,"[13, 5, 0.5]",0.5,0.5,"[12, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",4,"[12, 5, 0.5]",0.5,0.5,"[11, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",5,"[11, 5, 0.5]",0.5,0.5,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",6,"[10, 5, 0.5]",0.5,0.0,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",7,"[10, 5, 0.5]",0.5,0.0,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",8,"[10, 5, 0.5]",0.5,0.0,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",9,"[10, 5, 0.5]",0.5,0.0,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",10,"[10, 5, 0.5]",0.5,0.0,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",11,"[10, 5, 0.5]",0.5,0.0,"[10, 5, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",12,"[10, 5, 0.5]",0.8,0.0,"[10, 4, 0.8]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",13,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",14,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",15,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",16,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",17,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",18,"[10, 4, 0.8]",0.9,0.0,"[10, 3, 0.9]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",19,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",20,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",21,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",22,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",23,"[10, 3, 0.9]",0.9,0.0,"[10, 3, 0.9]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",24,"[10, 3, 0.9]",0.5,0.0,"[10, 2, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",25,"[10, 2, 0.5]",0.5,0.0,"[10, 2, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",26,"[10, 2, 0.5]",0.5,0.0,"[10, 2, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",27,"[10, 2, 0.5]",0.5,0.0,"[10, 2, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",28,"[10, 2, 0.5]",0.5,0.0,"[10, 2, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",29,"[10, 2, 0.5]",0.5,0.0,"[10, 2, 0.5]"
27,"[0.3735, 0.1123, 0.474, 0.4624]",30,"[10, 2, 0.5]",0.7,0.0,"[10, 1, 0.7]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",1,"[5, 6, -1]",0.4,0.4,"[4, 5, 0.4]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",2,"[4, 5, 0.4]",0.4,0.4,"[3, 5, 0.4]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",3,"[3, 5, 0.4]",0.4,0.4,"[2, 5, 0.4]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",4,"[2, 5, 0.4]",0.4,0.4,"[1, 5, 0.4]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",5,"[1, 5, 0.4]",0.4,0.4,"[0, 5, 0.4]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",6,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",7,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",8,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",9,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",10,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",11,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",12,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",13,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",14,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",15,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",16,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",17,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",18,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",19,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",20,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",21,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",22,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",23,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",24,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",25,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",26,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
28,"[0.4089, 0.4066, 0.2369, 0.4199]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",1,"[15, 6, -1]",0.3,0.3,"[14, 5, 0.3]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",2,"[14, 5, 0.3]",0.3,0.3,"[13, 5, 0.3]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",3,"[13, 5, 0.3]",0.3,0.3,"[12, 5, 0.3]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",4,"[12, 5, 0.3]",0.3,0.3,"[11, 5, 0.3]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",5,"[11, 5, 0.3]",0.3,0.3,"[10, 5, 0.3]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",6,"[10, 5, 0.3]",0.1,0.1,"[9, 4, 0.1]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",7,"[9, 4, 0.1]",0.1,0.1,"[8, 4, 0.1]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",8,"[8, 4, 0.1]",0.1,0.1,"[7, 4, 0.1]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",9,"[7, 4, 0.1]",0.1,0.1,"[6, 4, 0.1]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",10,"[6, 4, 0.1]",0.1,0.1,"[5, 4, 0.1]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",11,"[5, 4, 0.1]",0.1,0.1,"[4, 4, 0.1]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",12,"[4, 4, 0.1]",0.4,0.4,"[3, 3, 0.4]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",13,"[3, 3, 0.4]",0.4,0.4,"[2, 3, 0.4]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",14,"[2, 3, 0.4]",0.4,0.4,"[1, 3, 0.4]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",15,"[1, 3, 0.4]",0.4,0.4,"[0, 3, 0.4]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",16,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",17,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",18,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",19,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",20,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",21,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",22,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",23,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",24,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",25,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",26,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
29,"[0.4803, 0.4298, 0.1843, 0.1547]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",1,"[6, 6, -1]",0.9,0.0,"[6, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",2,"[6, 5, 0.9]",0.9,0.0,"[6, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",3,"[6, 5, 0.9]",0.9,0.9,"[5, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",4,"[5, 5, 0.9]",0.9,0.9,"[4, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",5,"[4, 5, 0.9]",0.9,0.9,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",6,"[3, 5, 0.9]",0.9,0.0,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",7,"[3, 5, 0.9]",0.9,0.0,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",8,"[3, 5, 0.9]",0.9,0.0,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",9,"[3, 5, 0.9]",0.9,0.0,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",10,"[3, 5, 0.9]",0.9,0.0,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",11,"[3, 5, 0.9]",0.9,0.0,"[3, 5, 0.9]"
30,"[0.3535, 0.246, 0.2024, 0.119]",12,"[3, 5, 0.9]",0.1,0.1,"[2, 4, 0.1]"
30,"[0.3535, 0.246, 0.2024, 0.119]",13,"[2, 4, 0.1]",0.1,0.0,"[2, 4, 0.1]"
30,"[0.3535, 0.246, 0.2024, 0.119]",14,"[2, 4, 0.1]",0.1,0.0,"[2, 4, 0.1]"
30,"[0.3535, 0.246, 0.2024, 0.119]",15,"[2, 4, 0.1]",0.1,0.1,"[1, 4, 0.1]"
30,"[0.3535, 0.246, 0.2024, 0.119]",16,"[1, 4, 0.1]",0.1,0.1,"[0, 4, 0.1]"
30,"[0.3535, 0.246, 0.2024, 0.119]",17,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",18,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",19,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",20,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",21,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",22,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",23,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",24,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",25,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",26,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
30,"[0.3535, 0.246, 0.2024, 0.119]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",1,"[7, 6, -1]",1.0,0.0,"[7, 5, 1.0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",2,"[7, 5, 1.0]",1.0,0.0,"[7, 5, 1.0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",3,"[7, 5, 1.0]",1.0,0.0,"[7, 5, 1.0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",4,"[7, 5, 1.0]",1.0,0.0,"[7, 5, 1.0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",5,"[7, 5, 1.0]",1.0,0.0,"[7, 5, 1.0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",6,"[7, 5, 1.0]",0.8,0.0,"[7, 4, 0.8]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",7,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",8,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",9,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",10,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",11,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",12,"[7, 4, 0.8]",0.4,0.4,"[6, 3, 0.4]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",13,"[6, 3, 0.4]",0.4,0.0,"[6, 3, 0.4]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",14,"[6, 3, 0.4]",0.4,0.4,"[5, 3, 0.4]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",15,"[5, 3, 0.4]",0.4,0.0,"[5, 3, 0.4]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",16,"[5, 3, 0.4]",0.4,0.0,"[5, 3, 0.4]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",17,"[5, 3, 0.4]",0.4,0.4,"[4, 3, 0.4]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",18,"[4, 3, 0.4]",0.3,0.3,"[3, 2, 0.3]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",19,"[3, 2, 0.3]",0.3,0.3,"[2, 2, 0.3]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",20,"[2, 2, 0.3]",0.3,0.3,"[1, 2, 0.3]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",21,"[1, 2, 0.3]",0.3,0.3,"[0, 2, 0.3]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",22,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",23,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",24,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",25,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",26,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
31,"[0.3467, 0.3494, 0.4381, 0.3905]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",1,"[12, 6, -1]",0.1,0.1,"[11, 5, 0.1]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",2,"[11, 5, 0.1]",0.1,0.1,"[10, 5, 0.1]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",3,"[10, 5, 0.1]",0.1,0.1,"[9, 5, 0.1]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",4,"[9, 5, 0.1]",0.1,0.1,"[8, 5, 0.1]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",5,"[8, 5, 0.1]",0.1,0.1,"[7, 5, 0.1]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",6,"[7, 5, 0.1]",1.0,0.0,"[7, 4, 1.0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",7,"[7, 4, 1.0]",1.0,0.0,"[7, 4, 1.0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",8,"[7, 4, 1.0]",1.0,0.0,"[7, 4, 1.0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",9,"[7, 4, 1.0]",1.0,1.0,"[6, 4, 1.0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",10,"[6, 4, 1.0]",1.0,1.0,"[5, 4, 1.0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",11,"[5, 4, 1.0]",1.0,0.0,"[5, 4, 1.0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",12,"[5, 4, 1.0]",0.6,0.6,"[4, 3, 0.6]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",13,"[4, 3, 0.6]",0.6,0.6,"[3, 3, 0.6]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",14,"[3, 3, 0.6]",0.6,0.6,"[2, 3, 0.6]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",15,"[2, 3, 0.6]",0.6,0.6,"[1, 3, 0.6]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",16,"[1, 3, 0.6]",0.6,0.0,"[1, 3, 0.6]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",17,"[1, 3, 0.6]",0.6,0.6,"[0, 3, 0.6]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",18,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",19,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",20,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",21,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",22,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",23,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",24,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",25,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",26,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
32,"[0.3044, 0.1293, 0.0678, 0.089]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",1,"[15, 6, -1]",0.6,0.6,"[14, 5, 0.6]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",2,"[14, 5, 0.6]",0.6,0.0,"[14, 5, 0.6]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",3,"[14, 5, 0.6]",0.6,0.6,"[13, 5, 0.6]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",4,"[13, 5, 0.6]",0.6,0.6,"[12, 5, 0.6]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",5,"[12, 5, 0.6]",0.6,0.6,"[11, 5, 0.6]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",6,"[11, 5, 0.6]",0.8,0.8,"[10, 4, 0.8]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",7,"[10, 4, 0.8]",0.8,0.8,"[9, 4, 0.8]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",8,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",9,"[9, 4, 0.8]",0.8,0.8,"[8, 4, 0.8]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",10,"[8, 4, 0.8]",0.8,0.8,"[7, 4, 0.8]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",11,"[7, 4, 0.8]",0.8,0.8,"[6, 4, 0.8]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",12,"[6, 4, 0.8]",0.3,0.3,"[5, 3, 0.3]"
33,"[0.2008, 0.3234, 0.1698, 0.0899]",13,"[5, 3, 0.3]",0.3,0.3,"[4, 3, 0.3]"
